filename,deutsche_num,degree_entropy,intervallic_entropy,npvi,start_date,completion_date,wellness,NOTES (to be deleted)
CZ/Bm/RISM553003485-1-1-2.thm,517/2,1.78067,2.35539,102.679,1817.01,1817,well,
D/B/RISM452509586-1-1-1.thm,522,2.45915,1.89624,73.8783,1817.01,1817.01,well,
D/B/RISM452509586-1-1-2.thm,522,2.72548,2.05881,49.0741,1817.01,1817.01,well,
D/B/RISM452509622-1-1-1.thm,523,1.84237,2.23593,27.7778,1817.01,1817.01,well,
D/B/RISM452509730-1-1-1.thm,528,2.15564,1.75,66.6667,1817.01,1817.01,well,
CZ/Bm/RISM553003487-1-1-1.thm,524/3,2.17095,2.84644,20.3704,1817.01,1817.01,well,
CZ/Bm/RISM553003487-1-1-2.thm,524/3,2.17095,2.64644,37.3333,1817.01,1817.01,well,
A/SCH/RISM600503091-1-1-1.thm,527/2,1.82303,2.77736,86.5106,1817.01,1817.01,well,
CH/CObodmer/RISM400090205-1-1-1.thm,530,2.41938,2.19716,83.3333,1817.02,1817.02,well,
CZ/Bm/RISM553002046-1-1-1.thm,531,1.4183,1.78416,42.4242,1817.02,1817.02,well,
CZ/Bm/RISM553002046-1-1-2.thm,531,2.10391,2.14162,88.3694,1817.02,1817.02,well,
D/B/RISM452509578-1-1-1.thm,545/2,1.57095,1.96096,150,1817.03,1817.03,well,
D/B/RISM452509578-1-1-2.thm,545/2,2.48346,2.53064,59.4689,1817.03,1817.03,well,
D/B/RISM452509617-1-1-1.thm,554,2.30689,2.33012,72.3356,1817.04,1817.04,well,
D/B/RISM452509617-1-1-2.thm,554,2.11808,2.36852,58.4416,1817.04,1817.04,well,
D/B/RISM452509561-1-1-1.thm,561,2.55666,1.87025,33.8462,1817.05,1817.05,well,
D/B/RISM452509561-1-1-2.thm,561,2.68354,1.86383,44.5129,1817.05,1817.05,well,
D/B/RISM452509615-1-1-1.thm,562,2.35539,2.58496,30.303,1817.05,1817.05,well,
A/SCH/RISM600503089-1-1-1.thm,583,1.4183,1.78067,67.6923,1817.09,1817.09,well,
CH/Zz/RISM402000563-1-1-1.thm,586,2.5244,2.68004,87.9773,1817.09,1817.09,well,
A/R/RISM600263477-1-1-1.thm,594,1.06128,1.75,78.373,1817.11,1817.11,well,
D/B/RISM452509711-1-1-1.thm,596,1.6645,2.23593,62.2222,1817.11,1817.11,well,
D/B/RISM452509711-1-1-2.thm,596,1.6645,2.23593,79.619,1817.11,1817.11,well,
D/B/RISM452509671-1-1-2.thm,579/1,2.23593,2.23593,93.8889,1817.09,1817.11,well,SEP AND NOV
A/SF/RISM600659155-1-1-1.thm,598/2,2.12661,2.3496,81.7143,1817.12,1817.12,well,
D/B/RISM452509755-1-1-1.thm,599/3,2.92742,2.56087,9.1954,1818.01,1818,well,
CH/D/RISM401000186-1-1-1.thm,602/2,1.57095,2.12193,94.1799,1818.01,1818,well,UNCERTAIN
D/B/RISM452509687-1-1-2.thm,609,2.23127,2.04037,60.3636,1818.01,1818.01,well,
D/B/RISM452509573-1-1-1.thm,628,2.11808,2.22219,40.9091,1818.11,1818.11,well,
D/B/RISM452509572-1-1-1.thm,629,2.54926,2.47291,4.7619,1818.11,1818.11,well,
D/B/RISM452509572-1-1-2.thm,629,2.18872,3.08496,81.8056,1818.11,1818.11,well,
D/B/RISM452509571-1-1-1.thm,630,2.37878,2.21702,83.0382,1818.12,1818.12,well,
D/B/RISM452509571-1-1-2.thm,630,2.46772,2.35988,80.6838,1818.12,1818.12,well,
D/B/RISM452509618-1-1-1.thm,631,1.82307,2.11808,50.582,1818.12,1818.12,well,
D/B/RISM452509520-1-1-2.thm,636,2.16096,1.89546,69.9091,1819.01,1819,well,
D/B/RISM452509583-1-1-2.thm,646,2.12095,2.4138,61.3095,1819.01,1819.01,well,
CH/CObodmer/RISM400090208-1-1-1.thm,659,2.37878,1.98523,53.4921,1819.05,1819.05,well,
D/B/RISM452509551-1-1-1.thm,659,1.92193,2.32193,71.6667,1819.05,1819.05,well,
CH/CObodmer/RISM400090209-1-1-1.thm,660,1.95915,2.05459,86.6667,1819.05,1819.05,well,
CH/CObodmer/RISM400090210-1-1-1.thm,661,2.46132,2.28104,42.7451,1819.05,1819.05,well,
CH/CObodmer/RISM400090211-1-1-1.thm,662,2.35222,2.42379,52.6786,1819.05,1819.05,well,
D/B/RISM452509688-1-1-1.thm,666,1.52193,1.92193,156.389,1819.08,1819.08,well,BEGINNING OF AUGUST
D/B/RISM452509688-1-1-2.thm,666,2.41309,2.66353,69.6642,1819.08,1819.08,well,BEGINNING OF AUGUST
D/B/RISM452509761-1-1-1.thm,675,2.54926,2.73291,96.4493,1819.11,1819.11,well,
D/B/RISM452027471-1-1-1.thm,685,2.41896,2.77778,46.0358,1820.01,1820,well,
D/B/RISM452027471-1-1-2.thm,685,2.04879,2.14678,62.381,1820.01,1820,well,
D/B/RISM452509555-1-1-1.thm,687,2.4251,2.30098,69.6537,1820.01,1820.01,well,
D/B/RISM452509555-1-1-2.thm,687,1.6645,2.80735,75.3571,1820.01,1820.01,well,
CH/Lz/RISM402007139-1-1-1.thm,689,2.52323,1.9899,62.2876,1820.02,1820.02,well,
D/B/RISM452509566-1-1-1.thm,692,1.56832,2.11481,57.5309,1820.03,1820.03,well,
D/B/RISM452509566-1-1-2.thm,692,2.04644,2.32193,31.2281,1820.03,1820.03,well,
D/B/RISM452509567-1-1-1.thm,693,1.89106,2.05881,109.697,1820.03,1820.03,well,
D/B/RISM452509567-1-1-2.thm,693,1.79248,2.05459,128.03,1820.03,1820.03,well,
CH/BM/RISM402009099-1-1-1.thm,706,2.18872,1.95083,12.1212,1820.12,1820.12,well,
CH/BM/RISM402009099-1-1-2.thm,706,2.28416,1.95915,74.5767,1820.12,1820.12,well,
CZ/Bm/RISM553003486-1-1-1.thm,711,2.64644,2.92193,65.6213,1821.01,1821,well,UNCERTAIN
A/R/RISM600263483-1-1-1.thm,711/1,2.24644,1.68548,104.823,1821.01,1821.01,well,
D/ALTbethmannhollweg/RISM452512884-1-1-1.thm,713/2,2.12581,1.61401,45.4545,1821.01,1821.01,well,
D/ALTbethmannhollweg/RISM452512884-1-1-2.thm,713/2,2.29883,2.26381,64.652,1821.01,1821.01,well,
A/SF/RISM600659170-1-1-1.thm,716,1.84644,2.44644,67.7778,1821.02,1821.03,well,
D/B/RISM452509675-1-1-2.thm,721,1.56128,2.15564,75.3922,1821.03,1821.03,well,
A/SF/RISM600659156-1-1-1.thm,724,2.02024,2.54952,14.2857,1821.04,1821.04,well,
CH/E/RISM403008078-1-1-1.thm,724,1.5,1.75,12.5,1821.04,1821.04,well,
D/B/RISM452509689-1-1-1.thm,723/1,1.83659,2.05881,69.7619,1821.03,1821.05,well,SPRING
D/B/RISM452509689-1-1-2.thm,723/1,1.5,1.75,69.7619,1821.03,1821.05,well,SPRING
D/B/RISM452008801-1-1-1.thm,723/2,1.14883,1.95021,35.5556,1821.03,1821.05,well,SPRING
D/B/RISM452008801-1-1-2.thm,723/2,2.28104,2.6416,75,1821.03,1821.05,well,SPRING
D/B/RISM452509519-1-1-2.thm,723/2,2.04945,2.73216,41.9753,1821.03,1821.05,well,SPRING
D/B/RISM452509519-1-1-3.thm,723/2,2.6416,2.72548,94.5224,1821.03,1821.05,well,SPRING
D/B/RISM452509541-1-1-1.thm,723/2,1.85856,1.68582,48,1821.03,1821.05,well,SPRING
CZ/Pu/RISM550403102-1-1-1.thm,365,3.0706,3.04007,24.6914,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-10-1.thm,365,2.61265,2.64052,47.037,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-11-1.thm,365,2.64242,2.97175,31.1111,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-12-1.thm,365,2.90701,2.52973,32,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-13-1.thm,365,2.5037,2.98418,24.5614,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-14-1.thm,365,2.68128,2.34446,22.2222,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-15-1.thm,365,2.64203,2.31334,27.1605,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-16-1.thm,365,2.91719,2.71929,32,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-17-1.thm,365,2.59324,3.15787,34.6667,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-18-1.thm,365,2.53362,3.48213,38.8278,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-2-1.thm,365,2.73571,3.35591,2.29885,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-3-1.thm,365,2.66744,3.26698,21.4286,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-4-1.thm,365,2.74042,2.23096,34.321,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-5-1.thm,365,2.19052,1.76384,33.6842,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-6-1.thm,365,2.69623,2.13159,33.5897,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-7-1.thm,365,2.5048,2.03009,44.3452,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-8-1.thm,365,2.77219,2.77219,9.52381,1816.01,1821.07,well,
CZ/Pu/RISM550403102-1-9-1.thm,365,2.60291,3.03559,35.4023,1816.01,1821.07,well,
A/WIL/RISM605001750-1-1-1.thm,739,2.14926,1.8716,59.1837,1822.01,1822,well,
A/Wpp/RISM601000852-1-1-1.thm,739,2.23226,1.8716,59.1837,1822.01,1822,well,
D/ALTbethmannhollweg/RISM452512222-1-1-2.thm,741,2.68872,2.45083,49.7778,1822.01,1822,well,
CH/E/RISM403003103-1-1-1.thm,733/1,0,0.391244,54.1667,1822.01,1822,well,
A/SF/RISM600659157-1-1-1.thm,747,2.57782,2.43628,22.6667,1822.01,1822.01,well,
D/B/RISM452509693-1-1-1.thm,748,2.44644,2.12193,35.5556,1822.01,1822.01,well,
D/B/RISM452509693-1-1-2.thm,748,2.50326,2.05881,35.5556,1822.01,1822.01,well,
D/B/RISM452509562-1-1-1.thm,752,1.84644,1.29546,68.3598,1822.04,1822.04,well,
D/B/RISM452509562-1-1-2.thm,752,1.48336,2.05459,62.1429,1822.04,1822.04,well,
D/B/RISM452509549-1-1-1.thm,757,2.77672,2.26939,74.977,1822.08,1822.08,well,
A/Wd/RISM600245009-1-1-1.thm,678,1.29879,1.90564,65.9048,1819.11,1822.09,well,
A/Wd/RISM600245009-1-1-2.thm,678,1.22439,1.89106,65.0794,1819.11,1822.09,well,
A/SF/RISM600659172-1-1-1.thm,758,1.58496,0.918296,134.615,1822.09,1822.09,well,
A/SF/RISM600659172-1-1-2.thm,758,1.75272,1.89106,111.57,1822.09,1822.09,well,
A/SF/RISM600659159-1-1-1.thm,686/3,2.4116,2.60316,40.2564,1822.11,1822.11,unwell,
D/ALTbethmannhollweg/RISM452512686-1-1-1.thm,686/3,2.12193,2.12193,54.6032,1822.11,1822.11,unwell,
D/B/RISM452509574-1-1-1.thm,765,2.52193,2.44644,71.1111,1822.12,1822.12,unwell,BEGINNING OF DECEMBER
D/B/RISM452509574-1-1-2.thm,765,2.72193,2.04644,58.1818,1822.12,1822.12,unwell,BEGINNING OF DECEMBER
D/B/RISM452509568-1-1-1.thm,766,0.918296,1.18872,130.347,1822.12,1822.12,unwell,BEGINNING OF DECEMBER
D/B/RISM452509568-1-1-2.thm,766,1.72193,2.44644,79.3333,1822.12,1822.12,unwell,BEGINNING OF DECEMBER
CZ/Bm/RISM553003472-1-1-1.thm,768,1.87996,2.41938,40,1823.01,1823,unwell,CIRCA
CZ/Bm/RISM553003472-1-1-2.thm,768,1.67293,2.11808,78.7013,1823.01,1823,unwell,CIRCA
D/B/RISM452008769-1-1-1.thm,771,1.81128,1.75,65,1823.01,1823,unwell,UNCERTAIN
D/B/RISM452008769-1-1-2.thm,771,0.986427,1.65774,87.7778,1823.01,1823,unwell,UNCERTAIN
CH/E/RISM403010017-1-1-1.thm,776,1.90564,2.15564,80,1823.01,1823,unwell,
A/R/RISM600263487-1-1-1.thm,778,2.23593,2.52164,74.2857,1823.01,1823,unwell,
CZ/OSm/RISM550282143-1-1-1.thm,223,1.58496,1.58496,71.4286,1815.07,1823.01,unwell,1815.07 & 1823.01
CZ/OSm/RISM550282143-1-1-2.thm,223,2.58496,2.22125,64.3655,1815.07,1823.01,unwell,1815.07 & 1823.01
CZ/TAS/RISM552001022-1-1-1.thm,223,2.52164,1.84237,68.254,1815.07,1823.01,unwell,1815.07 & 1823.01
CZ/TAS/RISM552001022-1-1-2.thm,223,2.58496,1.45915,107.302,1815.07,1823.01,unwell,1815.07 & 1823.01
A/WIL/RISM600077602-1-1-1.thm,223/2,2.66329,2.28104,58.3436,1815.07,1823.01,unwell,1815.07 & 1823.01
A/WIL/RISM600077602-1-1-2.thm,223/2,2.70282,2,77.1,1815.07,1823.01,unwell,1815.07 & 1823.01
A/Wsfl/RISM600055839-1-1-1.thm,223/2,2.58496,1.45915,92.5714,1815.07,1823.01,unwell,1815.07 & 1823.01
A/Wsfl/RISM600055839-1-1-2.thm,223/2,2.70282,2,77.1,1815.07,1823.01,unwell,1815.07 & 1823.01
CZ/Pnm/RISM550270905-1-1-1.thm,223/2,2.70282,2,69.682,1815.07,1823.01,unwell,1815.07 & 1823.01
CZ/Pu/RISM550508696-1-1-1.thm,787/2,1.35678,1.96096,106.576,1823.03,1823.04,unwell,
CZ/Pu/RISM550508696-1-1-2.thm,787/2,2.16096,2.72193,83.0476,1823.03,1823.04,unwell,
CH/E/RISM403008077-1-1-1.thm,796/14,2.25163,2.25163,66.6667,1823.05,1823.1,unwell,
D/B/RISM452509710-1-1-2.thm,796/21,1.97175,1.49111,65.7343,1823.05,1823.1,unwell,
CH/D/RISM401000187-1-1-1.thm,819/1,2.64644,1.76096,84.7619,1823.01,1823.1,unwell,UNCERTAIN
D/B/RISM452008770-1-1-1.thm,819/5,1.87762,2.33226,62.5079,1823.01,1823.1,unwell,UNCERTAIN
D/B/RISM452008770-1-2-1.thm,819/5,1.83659,2.11328,53.3333,1823.01,1823.1,unwell,UNCERTAIN
D/B/RISM455036350-1-1-1.thm,795/1,2.44931,2.75316,43.7937,1823.05,1823.11,unwell,
D/B/RISM455036351-1-1-1.thm,795/15,2.52949,2.22043,91.1905,1823.05,1823.11,unwell,
CZ/Pk/RISM550280338-1-1-2.thm,795/16,1.72193,1.57095,57.1429,1823.05,1823.11,unwell,
CZ/Pk/RISM550280338-1-1-3.thm,795/16,2.17356,2.87291,36.127,1823.05,1823.11,unwell,
D/B/RISM455036353-1-1-1.thm,795/17,2.22821,2.66096,54.5595,1823.05,1823.11,unwell,
CH/E/RISM400104284-1-1-1.thm,795/19,2.13394,2.66123,57.9487,1823.05,1823.11,unwell,
CZ/Bm/RISM553002047-1-1-1.thm,795/19,0.811278,1.5,35,1823.05,1823.11,unwell,
CZ/Pu/RISM550508572-1-1-2.thm,795/2,2.19716,2.59967,43.8624,1823.05,1823.11,unwell,
CZ/Pk/RISM550280333-1-1-1.thm,795/3,1.54797,1.59494,6.06061,1823.05,1823.11,unwell,
CZ/Pk/RISM550280333-1-1-2.thm,795/3,2.25,2.75,47.4323,1823.05,1823.11,unwell,
CZ/Pk/RISM550280333-1-1-3.thm,795/3,2.3656,2.42258,76.7196,1823.05,1823.11,unwell,
CZ/Pk/RISM550280334-1-1-2.thm,795/4,1.97494,2.41938,29.6296,1823.05,1823.11,unwell,
CZ/Pk/RISM550280334-1-1-3.thm,795/4,2.3994,2.43004,55.4177,1823.05,1823.11,unwell,
CZ/Pk/RISM550280335-1-1-1.thm,795/6,2.68872,2.52206,94.9888,1823.05,1823.11,unwell,
CZ/Pk/RISM550280335-1-1-2.thm,795/6,1.84237,2.23593,40,1823.05,1823.11,unwell,
CZ/Pk/RISM550280335-1-1-3.thm,795/6,2.61058,2.61058,84.881,1823.05,1823.11,unwell,
CZ/Pu/RISM550401285-1-1-2.thm,795/7,2.80869,2.42113,102.869,1823.05,1823.11,unwell,
D/B/RISM452027021-1-1-1.thm,795/7,2.52193,2.32193,107.333,1823.05,1823.11,unwell,
D/B/RISM452027021-1-1-2.thm,795/7,1.21003,1.21003,6.44521,1823.05,1823.11,unwell,
CH/E/RISM400104274-1-1-1.thm,795/8,2.16096,2.32193,73.4697,1823.05,1823.11,unwell,
CH/SGd/RISM402007029-1-1-1.thm,795/8,2.66387,2.70869,66.4006,1823.05,1823.11,unwell,
CZ/Pk/RISM550280336-1-1-1.thm,795/8,2.35846,2.95282,52.8571,1823.05,1823.11,unwell,
CZ/Pk/RISM550280336-1-1-2.thm,795/8,2.15564,2.5,59.6537,1823.05,1823.11,unwell,
CZ/Pk/RISM550280336-1-1-3.thm,795/8,2.22219,2.2999,95.6522,1823.05,1823.11,unwell,
CZ/Pk/RISM550280337-1-1-1.thm,795/9,2.28925,2.33291,44.4444,1823.05,1823.11,unwell,
CZ/Pk/RISM550280337-1-1-3.thm,795/9,2.11808,2.73216,18.1818,1823.05,1823.11,unwell,
A/RB/RISM600033731-1-1-1.thm,797/4,1.06128,1.54879,82.8571,1823.01,1823.11,unwell,AUTUMN
CZ/Pu/RISM550503068-1-1-1.thm,797/7,1.15678,1.96096,22.2222,1823.01,1823.11,unwell,AUTUMN
CZ/Pu/RISM550503068-1-1-2.thm,797/7,1.82307,2.36852,29.4161,1823.01,1823.11,unwell,AUTUMN
CZ/Pu/RISM550503069-1-1-1.thm,797/8,2.31582,2.66123,51.3492,1823.01,1823.11,unwell,AUTUMN
CZ/Pu/RISM550503069-1-1-2.thm,797/8,1.65774,1.89106,43.6214,1823.01,1823.11,unwell,AUTUMN
A/SF/RISM600659255-1-1-1.thm,799,1.4183,2.08496,41.454,1824.01,1824,uncertain,UNCERTAIN
A/SF/RISM600659255-1-1-2.thm,799,1.57095,1.84644,72.7937,1824.01,1824,uncertain,UNCERTAIN
A/R/RISM600263486-1-1-1.thm,801,2.23127,2.66353,62.5108,1824.01,1824,uncertain,
D/B/RISM452509727-1-1-1.thm,808,0,0.439497,70,1824.03,1824.03,unwell,
D/B/RISM452509727-1-1-2.thm,808,2.05881,2.6416,58.2716,1824.03,1824.03,unwell,
A/RB/RISM600033738-1-1-1.thm,809,1.57095,2.32193,59.8413,1824.03,1824.03,unwell,
D/B/RISM452513041-1-1-1.thm,809,2.19249,1.39086,23.8889,1824.03,1824.03,unwell,
D/B/RISM452513110-1-1-1.thm,809,2.19249,1.39086,23.8889,1824.03,1824.03,unwell,
CH/ZGm/RISM400039283-1-1-1.thm,783/1,1.892,2.4997,33.8889,1823.01,1824.11,well,
CH/ZGm/RISM400039289-1-1-1.thm,783/10,2.32193,1.96096,37.8947,1823.01,1824.11,well,
CH/ZGm/RISM400039290-1-1-1.thm,783/11,2.25163,1.95915,19.6581,1823.01,1824.11,well,
CH/ZGm/RISM400039288-1-1-1.thm,783/12,2.6416,2.41151,15.6863,1823.01,1824.11,well,
CH/ZGm/RISM400039292-1-1-1.thm,783/13,2.28064,1.91974,51.0119,1823.01,1824.11,well,
CH/ZGm/RISM400039291-1-1-1.thm,783/15,1.29574,1.66918,83.0427,1823.01,1824.11,well,
CH/ZGm/RISM400039284-1-1-1.thm,783/2,2.14926,2.3899,68.4956,1823.01,1824.11,well,
CH/ZGm/RISM400039285-1-1-1.thm,783/3,1.92119,1.95021,49.3773,1823.01,1824.11,well,
CH/ZGm/RISM400039286-1-1-1.thm,783/5,2.31128,2.52178,35.991,1823.01,1824.11,well,
CH/ZGm/RISM400039287-1-1-1.thm,783/7,1.92118,2.04618,45.6818,1823.01,1824.11,well,
D/B/RISM452509681-1-1-1.thm,826,2.06128,2.07782,26.6667,1825.01,1825,well,UNCERTAIN
D/B/RISM452509681-1-1-2.thm,826,2.4997,2.28778,29.4872,1825.01,1825,well,
A/SF/RISM600659257-1-1-2.thm,828,2.16198,2.19969,93.29,1825.01,1825,well,
D/B/RISM452509756-1-1-1.thm,824/5,1.78993,1.86763,34.2857,1825.01,1825,well,CIRCA
D/B/RISM452509757-1-1-1.thm,824/6,2.64979,2.43707,37.037,1825.01,1825,well,CIRCA
D/ALTbethmannhollweg/RISM452512684-1-1-2.thm,827/2,2.11328,2.72548,83.109,1825.01,1825,well,UNCERTAIN
A/R/RISM600263476-1-1-1.thm,834,2.37095,1.89546,36.0833,1825.03,1825.03,well,SPRING OR SUMMER
A/R/RISM600263474-1-1-1.thm,834/2,2.37095,2.17095,20,1825.03,1825.03,well,
D/B/RISM452509543-1-1-1.thm,843,0,0.468996,50.3704,1825.04,1825.04,well,
D/B/RISM455025530-1-1-1.thm,843,1.53949,0.847585,50.6767,1825.04,1825.04,well,
D/B/RISM455025530-1-1-2.thm,843,2.30719,2.01192,68.2884,1825.04,1825.04,well,
D/B/RISM455026654-1-1-1.thm,843,2.43552,1.82887,46.6138,1825.04,1825.04,well,
D/B/RISM455026654-1-1-2.thm,843,0,0.468996,50.3704,1825.04,1825.04,well,
CH/BM/RISM400110495-1-1-1.thm,845,0,0.591673,133.333,1825.05,1825.05,well,UNCERTAIN OF MONTH
CH/BM/RISM400109783-1-1-1.thm,835,1.97095,2.04644,90.2934,1825.03,1825.08,well,SPRING OR SUMMER
CZ/Pu/RISM550401191-1-1-1.thm,839,1.78838,2.19047,24.188,1825.03,1825.08,well,SPRING OR SUMMER
CZ/Pu/RISM550401191-1-1-2.thm,839,2.15597,1.52164,77.1429,1825.03,1825.08,well,SPRING OR SUMMER
CZ/Pu/RISM550402009-1-1-1.thm,839,1.78838,2.19047,21.1126,1825.03,1825.08,well,SPRING OR SUMMER
CZ/Pu/RISM550402009-1-1-2.thm,839,2.15597,1.52164,72.9944,1825.03,1825.08,well,SPRING OR SUMMER
D/ALTbethmannhollweg/RISM452512680-1-1-1.thm,839,1.52193,1.72193,13.3333,1825.03,1825.08,well,SPRING OR SUMMER
D/ALTbethmannhollweg/RISM452512680-1-1-2.thm,839,1.79248,1.9183,116.617,1825.03,1825.08,well,SPRING OR SUMMER
D/B/RISM455025528-1-1-2.thm,839,2.25355,1.72953,68.9329,1825.03,1825.08,well,SPRING OR SUMMER
D/B/RISM455025529-1-1-1.thm,846,1.26077,1.56931,100,1825.08,1825.08,well,SUMMER
D/B/RISM455025529-1-1-2.thm,846,1.97724,2.22322,94.0037,1825.08,1825.08,well,SUMMER
D/B/RISM452509547-1-1-2.thm,852/2,1.25163,1.79248,63.6508,1825.08,1825.08,well,
D/B/RISM452509547-1-1-3.thm,852/2,1.56128,1.29879,71.2018,1825.08,1825.08,well,
D/B/RISM452509548-1-1-3.thm,852/2,1.56128,1.29879,71.2018,1825.08,1825.08,well,
D/B/RISM452509676-1-1-1.thm,855,1.90564,1.81128,28.5714,1825.09,1825.09,well,
D/B/RISM452509676-1-1-2.thm,855,2.72193,2.32193,45.2381,1825.09,1825.09,well,
D/B/RISM452509760-1-1-2.thm,855,2.72193,2.32193,45.4167,1825.09,1825.09,well,
CH/D/RISM401000185-1-1-1.thm,859,1.48548,2.04644,70.8642,1825.12,1825.12,well,
D/B/RISM452509627-1-1-1.thm,829,1.55666,2.80735,14.2836,1825.01,1826,well,
CZ/Pu/RISM550508789-1-1-1.thm,870,2.25786,2.52178,22.2222,1826.01,1826,well,
CZ/Pu/RISM550508789-1-1-2.thm,870,2.28802,2.55218,31.5741,1826.01,1826,well,
D/ALTbethmannhollweg/RISM452512546-1-1-2.thm,870,2.28802,2.55218,31.5741,1826.01,1826,well,
D/ALTbethmannhollweg/RISM452512547-1-1-1.thm,871,0,0.543564,100,1826.01,1826,well,
D/ALTbethmannhollweg/RISM452512548-1-1-2.thm,880,1.68548,2.17095,80.209,1826.03,1826.03,well,
CZ/Bm/RISM553003473-1-1-1.thm,889,1.98083,2.1867,74.6667,1826.07,1826.07,well,
CZ/Bm/RISM553003473-1-1-2.thm,889,2.41938,2.6416,80.5745,1826.07,1826.07,well,
D/B/RISM455030975-1-1-2.thm,889,2.49808,2.53415,74.8139,1826.07,1826.07,well,
A/SF/RISM600659171-1-1-1.thm,891,1.54659,1.50588,20,1826.07,1826.07,well,
A/SF/RISM600659171-1-1-2.thm,891,2.41592,2.65656,42.4561,1826.07,1826.07,well,
CH/Zz/RISM402000560-1-1-1.thm,891,2.41938,2.50326,70.7602,1826.07,1826.07,well,
A/Sfr/RISM655000630-1-1-1.thm,893,1.86763,2.11808,65.8413,1826.09,1826.09,well,
A/Sfr/RISM655000630-1-1-2.thm,893,1.77095,2.32193,51.8519,1826.09,1826.09,well,
CZ/Pu/RISM550503118-1-1-1.thm,893,1.77095,2.32193,62.4691,1826.09,1826.09,well,
CZ/TAS/RISM553007113-1-2-1.thm,872,2.03064,2.3496,31.1111,1826.01,1827,uncertain,
A/Sfr/RISM655000634-1-1-1.thm,901,2.55591,2.57356,85.0811,1827.01,1827,uncertain,UNCERTAIN
A/Sfr/RISM655000634-1-1-2.thm,901,1.39958,1.68948,85.0811,1827.01,1827,uncertain,UNCERTAIN
A/RB/RISM600192523-1-1-1.thm,902/2,1.9183,2.25163,89.2857,1827.01,1827,uncertain,
A/Wn/RISM600258483-1-1-1.thm,903,2.19969,2.4116,75.3846,1827.01,1827.01,well,
CH/E/RISM403000921-1-1-1.thm,913,1.84237,2.12809,83.9791,1827.04,1827.04,well,
CH/LAc/RISM402005978-1-2-1.thm,913,1.45943,2.25355,55.945,1827.04,1827.04,well,
CH/BEms/RISM402001373-1-1-1.thm,921,2.52206,2.75163,97.2342,1827.07,1827.07,well,
D/B/RISM455036347-1-1-2.thm,926,2.65656,2.55591,26.5795,1827.01,1827.1,well,UNCERTAIN
D/B/RISM455025522-1-1-1.thm,911/10,2.12581,2.62581,90.9091,1827.02,1827.1,well,
D/B/RISM455025522-1-1-2.thm,911/10,2.40564,2.5244,61.875,1827.02,1827.1,well,
A/Sfr/RISM655000559-1-1-1.thm,911/13,0.918296,1.35164,77.0245,1827.02,1827.1,well,
D/ALTbethmannhollweg/RISM452512688-1-1-1.thm,911/18,2.45915,2.39624,18.1818,1827.02,1827.1,well,
D/ALTbethmannhollweg/RISM452512688-1-1-2.thm,911/18,2.05881,1.87996,56.6667,1827.02,1827.1,well,
CH/BM/RISM400110489-1-1-1.thm,911/20,1.84237,2.11796,21.685,1827.02,1827.1,well,
CH/E/RISM400104813-1-1-1.thm,911/5,2.04584,2.28778,75.8586,1827.02,1827.1,well,
CH/E/RISM403002546-1-1-1.thm,911/5,1.37878,1.6645,51.1111,1827.02,1827.1,well,
CH/E/RISM403010008-1-1-1.thm,911/5,1.37878,1.6645,51.1111,1827.02,1827.1,well,
CH/E/RISM403010567-1-1-1.thm,911/5,1.5,1.54879,68.9796,1827.02,1827.1,well,
CH/E/RISM403013021-1-1-1.thm,911/5,2.04584,2.28778,75.8586,1827.02,1827.1,well,
CH/E/RISM403013094-1-1-1.thm,911/5,2.04584,2.28778,75.8586,1827.02,1827.1,well,
D/ALTbethmannhollweg/RISM452512689-1-1-1.thm,911/6,1.52193,2.12193,54.9447,1827.02,1827.1,well,
D/ALTbethmannhollweg/RISM452512689-1-1-2.thm,911/6,1.84644,2.92193,55.6414,1827.02,1827.1,well,
D/B/RISM455033644-1-1-1.thm,930,2.03064,2.25161,20.3616,1827.11,1827.11,unwell,
D/B/RISM453500690-1-1-1.thm,931,2.2999,2.66353,68,1827.11,1827.11,unwell,
A/R/RISM600263484-1-1-1.thm,932,1.56128,1.40564,73.7255,1827.11,1827.11,unwell,
D/B/RISM452509680-1-1-1.thm,936,2.52164,2.12809,65.034,1827.12,1827.12,unwell,
CH/Zz/RISM402001095-1-1-1.thm,935/2,2.00489,2.22219,48,1827.12,1827.12,unwell,
D/B/RISM452509734-1-1-2.thm,937,2.62581,2.45915,54.2735,1828.01,1828,uncertain,
